Date,AAPL,NVDA,SPY,TSLA
2022-08-11,165.4036865234375,17.913179397583008,399.14227294921875,286.6300048828125
2022-08-12,168.9475860595703,18.6789493560791,405.8993835449219,300.0299987792969
2022-08-15,170.01760864257812,19.001428604125977,407.5719909667969,309.32000732421875
2022-08-16,169.86053466796875,18.848674774169922,408.37030029296875,306.5633239746094
2022-08-17,171.35272216796875,18.30554962158203,405.4716491699219,303.9966735839844
2022-08-18,170.95999145507812,18.742849349975586,406.650146484375,302.8699951171875
2022-08-19,168.37820434570312,17.820329666137695,401.1855773925781,296.6666564941406
2022-08-22,164.50054931640625,17.006641387939453,392.83184814453125,289.913330078125
2022-08-23,164.1667938232422,17.153396606445312,391.88153076171875,296.4533386230469
2022-08-24,164.46128845214844,17.1943359375,393.1359558105469,297.0966796875
2022-08-25,166.9154815673828,17.884225845336914,398.68609619140625,296.07000732421875
2022-08-26,160.62290954589844,16.233884811401367,385.19091796875,288.0899963378906
2022-08-29,158.42398071289062,15.775618553161621,382.64398193359375,284.82000732421875
2022-08-30,155.99917602539062,15.443153381347656,378.443359375,277.70001220703125
2022-08-31,154.3401336669922,15.069754600524902,375.56378173828125,275.6099853515625
2022-09-01,155.06661987304688,13.914613723754883,376.74224853515625,277.1600036621094
2022-09-02,152.95594787597656,13.625077247619629,372.769775390625,270.2099914550781
2022-09-06,151.6993865966797,13.443371772766113,371.36322021484375,274.4200134277344
2022-09-07,153.10321044921875,13.696039199829102,378.0348205566406,283.70001220703125
2022-09-08,151.63067626953125,13.971678733825684,380.5057373046875,289.260009765625
2022-09-09,154.48741149902344,14.368158340454102,386.41693115234375,299.67999267578125
2022-09-12,160.43637084960938,14.486002922058105,390.5700378417969,304.4200134277344
2022-09-13,151.0220489501953,13.113802909851074,373.5870666503906,292.1300048828125
2022-09-14,152.46511840820312,13.110808372497559,375.0125732421875,302.6099853515625
2022-09-15,149.5789794921875,12.912066459655762,370.7548828125,303.75
2022-09-16,147.93960571289062,13.180715560913086,367.92657470703125,303.3500061035156
2022-09-19,151.65032958984375,13.364474296569824,370.7797546386719,309.07000732421875
2022-09-20,154.02598571777344,13.158743858337402,366.5237731933594,308.7300109863281
2022-09-21,150.9042510986328,13.243632316589355,360.1302185058594,300.79998779296875
2022-09-22,149.94219970703125,12.544550895690918,357.1051330566406,288.5899963378906
2022-09-23,147.67453002929688,12.49960708618164,351.12188720703125,275.3299865722656
2022-09-26,148.00830078125,12.21198558807373,347.64837646484375,276.010009765625
2022-09-27,148.98016357421875,12.396742820739746,346.76092529296875,282.94000244140625
2022-09-28,147.09532165527344,12.719320297241211,353.58392333984375,287.80999755859375
2022-09-29,139.87013244628906,12.203997611999512,346.1978759765625,268.2099914550781
2022-09-30,135.66854858398438,12.123102188110352,340.844482421875,265.25
2022-10-03,139.84066772460938,12.495612144470215,349.8431701660156,242.39999389648438
2022-10-04,143.42381286621094,13.149754524230957,360.6836242675781,249.44000244140625
2022-10-05,143.71832275390625,13.191699981689453,359.8438720703125,240.80999755859375
2022-10-06,142.76608276367188,13.112804412841797,356.1318359375,238.1300048828125
