Date,ARB,AVAX,BTC,DOGE,ETH,INJ,LINK,MATIC,SOL
2022-02-04,0.0020749999675899744,77.31163787841797,41500.875,0.14750300347805023,2983.5869140625,4.474547863006592,17.4454402923584,1.6908299922943115,112.17424774169922
2022-02-05,0.0020719999447464943,77.2494888305664,41441.1640625,0.1471409946680069,3014.648193359375,4.454377174377441,17.80269432067871,1.714359998703003,113.89430236816406
2022-02-06,0.0021210000850260258,78.75726318359375,42412.43359375,0.15376999974250793,3057.47607421875,4.731399059295654,18.039453506469727,1.7399510145187378,115.29975891113281
2022-02-07,0.002191999927163124,83.16699981689453,43840.28515625,0.1655779927968979,3142.470703125,5.152698040008545,18.876794815063477,2.019141912460327,117.35514831542969
2022-02-08,0.0022060000337660313,86.62419891357422,44118.4453125,0.15840500593185425,3122.608642578125,4.822646141052246,18.426355361938477,1.9486140012741089,113.5954818725586
2022-02-09,0.0022169998846948147,90.02086639404297,44338.796875,0.1591230034828186,3239.45703125,4.922705173492432,18.64273452758789,2.0427680015563965,114.01937866210938
2022-02-10,0.0021780000533908606,91.13622283935547,43565.11328125,0.15188899636268616,3077.482177734375,5.002071857452393,17.525623321533203,1.8958829641342163,106.20280456542969
2022-02-11,0.0021200000774115324,81.73299407958984,42407.9375,0.14484700560569763,2927.383544921875,7.467352867126465,16.184280395507812,1.7146209478378296,96.38188171386719
2022-02-12,0.0021120000164955854,81.24567413330078,42244.46875,0.14440500736236572,2917.36279296875,7.187863826751709,15.951390266418457,1.6995110511779785,95.91820526123047
2022-02-13,0.0021100000012665987,78.24311828613281,42197.515625,0.14894799888134003,2883.46337890625,6.09894323348999,15.735865592956543,1.6700210571289062,93.24410247802734
2022-02-14,0.002128999913111329,82.01966857910156,42586.91796875,0.14600299298763275,2933.47900390625,6.0373358726501465,15.939895629882812,1.658877968788147,96.43327331542969
2022-02-15,0.002228999976068735,92.67250061035156,44575.203125,0.151760995388031,3179.877197265625,6.240790843963623,17.319860458374023,1.8628549575805664,104.87330627441406
