Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA
Date,,,,,,,,,,,,,,,
2020-03-31,61.386497497558594,6.564262866973877,34.93333435058594,63.366005560924876,6.858110818678455,36.19733428955078,60.833685075362965,6.4185838002500555,33.133331298828125,61.70273919270683,6.653911048444438,33.41666793823242,197002000,949960000,266572500
2020-04-01,58.15652084350586,6.053016662597656,32.104000091552734,60.04188167908633,6.512714411716045,34.26333236694336,57.726822887688364,6.008441698800573,31.67333221435547,59.50596558883749,6.366288693106729,33.599998474121094,176218400,656912000,200298000
2020-04-02,59.126953125,6.361806869506836,30.29800033569336,59.18006218576405,6.375004996448508,32.95066833496094,57.1884834576866,6.034091777591289,29.760000228881836,58.01891202578832,6.082153060595825,32.068668365478516,165934000,675764000,297876000
2020-04-03,58.277217864990234,6.073934555053711,32.000667572021484,59.31283722451452,6.365789947234799,34.36600112915039,57.68819275537644,5.936473522309856,31.22599983215332,58.6127685713981,6.324203053403894,33.96666717529297,129880000,663212000,338431500
2020-04-06,63.361183166503906,6.683793544769287,34.41600036621094,63.51567759082076,6.720649216616237,34.733333587646484,60.20121192500367,6.298553810410207,33.19733428955078,60.568142628925735,6.356078486910702,34.08000183105469,201820400,727884000,223527000
2020-04-07,62.62730026245117,6.450458526611328,36.36333465576172,65.5893255452028,6.9290821244683904,37.66666793823242,62.52349853876049,6.40737735857138,35.48933410644531,65.37205652922795,6.9054245775815115,36.33333206176758,202887200,784520000,268797000
2020-04-08,64.23020935058594,6.647685527801514,36.589332580566406,64.54403084792533,6.672587985050832,37.14733123779297,63.06181768868783,6.489555470489437,35.55533218383789,63.4263318411564,6.559531142622338,36.9466667175293,168895200,542444000,189840000
2020-04-09,64.69371795654297,6.548076152801514,38.20000076293945,65.19584133375365,6.796352639085369,38.345333099365234,63.899505790640596,6.485073111903276,37.14066696166992,64.86511973614601,6.7734427014723,37.4726676940918,161834800,525564000,204750000
2020-04-13,65.96350860595703,6.719902515411377,43.39666748046875,66.07214313145124,6.728618304084489,43.46666717529297,64.17229133387406,6.399907202770345,38.70199966430664,64.77097468626023,6.488310473583268,39.34400177001953,131022800,398408000,337131000
2020-04-14,69.2948989868164,7.07102632522583,47.32600021362305,69.58458624759118,7.105142347092595,49.45866775512695,67.12226663216481,6.82050841584251,46.1619987487793,67.59300658916055,6.848150054899666,46.597999572753906,194994800,530948000,458647500
2020-04-15,68.66239929199219,6.993579864501953,48.65533447265625,69.12106449233013,7.0765047828116625,50.20866775512695,67.7450688913163,6.857613073884868,47.33333206176758,68.17235045630129,6.902935179098929,49.46666717529297,131154400,366148000,353655000
2020-04-16,69.20796203613281,7.3387274742126465,49.680667877197266,69.57248363661981,7.445807729626271,50.630001068115234,68.16027185080422,7.13577352264725,47.11466598510742,69.37453102131897,7.148971651926266,47.79600143432617,157125200,745620000,309868500
2020-04-17,68.2688980102539,7.279458999633789,50.259334564208984,69.27072829912615,7.442320290044021,51.663333892822266,66.83496081662895,7.145484257149034,49.84400177001953,68.72515410233876,7.420904147198899,51.48533248901367,215250000,539120000,196923000
2020-04-20,66.85187530517578,7.148222923278809,49.75733184814453,67.99854202997274,7.308843270603872,51.03799819946289,66.83256626499734,7.1038968447451385,47.48066711425781,67.09811161151838,7.152954622799317,48.8466682434082,130015200,449388000,221199000
2020-04-21,64.78547668457031,6.711435794830322,45.781333923339844,66.92914162387588,7.091445616166111,50.22200012207031,64.0757495798799,6.651670181611287,44.919334411621094,66.69497985985144,7.030186206973382,48.67466735839844,180991600,735160000,303136500
2020-04-22,66.65153503417969,7.125810623168945,48.807334899902344,67.08605856475567,7.1686429049582365,48.93333435058594,65.71006247322958,6.858110524397839,45.91400146484375,66.05043506418397,6.903681511157267,46.93199920654297,116862400,483356000,212482500
2020-04-23,66.39321899414062,7.072518825531006,47.04199981689453,68.01545116760279,7.299877392298321,48.93333435058594,66.35459354155203,7.047367484462369,46.87533187866211,66.59599709494192,7.167895192131679,48.50666809082031,124814400,424160000,198550500
2020-04-24,68.3099594116211,7.211475372314453,48.34333419799805,68.3196176159111,7.2134674170069335,48.71533203125,66.8687799957314,6.987603082107009,46.54533386230469,66.91706365013007,7.062310457773697,47.387332916259766,126161200,352328000,198180000
2020-04-27,68.35823822021484,7.397994041442871,53.25,68.68895986495261,7.557867261209609,53.29933166503906,67.58091858862758,7.321294622853795,49.0,68.02750920842628,7.345948193997558,49.17399978637695,117087600,479388000,310221000
2020-04-28,67.25018310546875,7.255551338195801,51.27466583251953,69.00035846269303,7.575297730946533,53.66666793823242,67.15845596472252,7.250072978732017,50.44599914550781,68.81930583953189,7.545414690746777,53.042667388916016,112004800,442904000,228330000
2020-04-29,69.45903015136719,7.4323601722717285,53.367332458496094,69.92735352024151,7.485153160518575,53.54666519165039,68.53204161617626,7.315069863607896,52.21066665649414,68.73481966758834,7.390275018796557,52.678001403808594,137280800,379160000,243240000
2020-04-30,70.92433166503906,7.278463363647461,52.12533187866211,71.10055883816591,7.432359986140536,57.987998962402344,69.6086872641838,7.264518100117333,50.900001525878906,69.9973432879905,7.378321614986375,57.01266860961914,183064000,375916000,427078500
2020-05-01,69.78251647949219,7.041891098022461,46.75466537475586,72.17965163700352,7.194293457884196,51.518001556396484,69.00519685948858,6.9935804466989815,45.5359992980957,69.1017567929507,7.080987710441739,50.33333206176758,240616800,342096000,487977000
2020-05-04,70.7698745727539,7.253808498382568,50.74599838256836,70.89781817578982,7.267504872616787,50.79999923706055,69.11867496549594,6.994574835078078,46.53333282470703,69.80667664361658,6.994574835078078,46.733333587646484,133568000,317556000,288556500
2020-05-05,71.83203887939453,7.3148193359375,51.2140007019043,72.66246767070962,7.477431715733212,53.26133346557617,71.08368641004002,7.253808345175907,50.8120002746582,71.2285300116976,7.357900502172547,52.65266799926758,147751200,368896000,254875500
2020-05-06,72.5731201171875,7.415675163269043,52.172000885009766,73.2031795834636,7.520514477907579,52.6533317565918,72.14824768910796,7.356407792498963,50.740665435791016,72.53207828931902,7.394259493984852,51.766666412353516,142333600,323464000,166848000
2020-05-07,73.32389831542969,7.591983318328857,52.00266647338867,73.66911092684012,7.655235248420218,53.09333419799805,72.89661676334377,7.503580043298903,51.4900016784668,73.19837114485792,7.554878755504124,51.81399917602539,115215200,373732000,172915500
2020-05-08,75.06914520263672,7.781989097595215,54.62799835205078,75.122398042806,7.7882145938783065,54.93333435058594,73.65553308459083,7.6298356315598355,52.46733474731445,73.98231154076618,7.663702768316783,52.917999267578125,133838400,339216000,241297500
2020-05-11,76.2503662109375,8.034002304077148,54.08599853515625,76.74415709638575,8.080818687995855,54.93333435058594,74.36957888241814,7.748371824835125,52.33333206176758,74.57775171164975,7.77700949132875,52.70066833496094,145946400,469060000,247794000
2020-05-12,75.37897491455078,7.772027015686035,53.96066665649414,77.3832066763356,8.140581862302048,56.21933364868164,75.25794640867731,7.7623152046208865,53.866668701171875,76.93297679324957,8.091773445172167,55.133331298828125,162301200,493060000,238603500
2020-05-13,74.46883392333984,7.749614238739014,52.73066711425781,76.47791143801962,8.046947987527624,55.06666564941406,73.39410026175051,7.565087479531927,50.88666534423828,75.55809041384309,7.886577021639922,54.72200012207031,200622400,625852000,285982500
2020-05-14,74.92630767822266,7.999139308929443,53.55533218383789,74.98682191354754,8.00461767046879,53.557334899902344,72.98742921457588,7.657478398930479,50.93333435058594,73.70876155896555,7.811126158677026,52.0,158929200,602312000,205233000
2020-05-15,74.48336029052734,8.457592010498047,53.27799987792969,74.52935171327063,8.467303349371411,53.66999816894531,72.6679327201148,7.843250319495008,52.436668395996094,72.70182424718615,7.858938743782753,52.689998626708984,166348400,987660000,157776000
2020-05-18,76.23827362060547,8.71607780456543,54.242000579833984,76.61104348348049,8.881678781989244,55.64799880981445,75.11513293810333,8.646600364098587,53.59199905395508,75.80499689236754,8.726287866778474,55.185333251953125,135178400,774460000,174987000
2020-05-19,75.7977523803711,8.771111488342285,53.867332458496094,77.10001317641341,9.052009769820181,54.80466842651367,75.7662837802092,8.728528084789303,53.73866653442383,76.2552363889688,8.755920839710528,54.34466552734375,101729600,717320000,144547500
2020-05-20,77.27185821533203,8.934967994689941,54.37066650390625,77.34204942619355,9.007682848110791,55.06666564941406,76.6158784313997,8.854035125997962,54.119998931884766,76.65460843756124,8.955885888143905,54.70000076293945,111504800,587536000,109639500
2020-05-21,76.69573974609375,8.740978240966797,55.17333221435547,77.6736518116283,9.017144765603891,55.5,76.45852129538247,8.703375432354866,53.06666564941406,77.13386219842414,9.016149218326575,54.400001525878906,102688800,761068000,183819000
2020-05-22,77.18953704833984,8.990998268127441,54.45866775512695,77.27183551713587,9.057488103343827,55.45199966430664,76.33265345783,8.679220949290434,54.133331298828125,76.43431323052285,8.790783051898014,54.81133270263672,81803200,1038764000,149812500
2020-05-26,76.66670989990234,8.68370246887207,54.591331481933594,78.48455279572174,9.14589101839165,55.63999938964844,76.61103413521022,8.638131479647026,54.38066864013672,78.30543299444078,9.120988085794831,55.633331298828125,125522000,770780000,121345500
2020-05-27,77.00074005126953,8.491955757141113,54.68199920654297,77.1459757123096,8.599035050610656,55.180667877197266,75.7856167074525,7.965519216479686,52.33333206176758,76.52389490649263,8.591315758387081,54.7239990234375,112945200,1175892000,173242500
2020-05-28,77.03462982177734,8.453856468200684,53.72066879272461,78.29090607267398,8.72628786868521,54.983333587646484,76.4004417495467,8.346526371494983,53.44599914550781,76.67638285095582,8.379397490106369,54.23400115966797,133560800,734896000,108834000
2020-05-29,76.95960998535156,8.840837478637695,55.66666793823242,77.736610955793,8.840837478637695,55.66666793823242,76.60378586836536,8.451862463225005,53.61399841308594,77.2767040924692,8.52109100854398,53.91666793823242,153532400,745256000,176467500
2020-06-01,77.90603637695312,8.771858215332031,59.87333297729492,78.02706486056282,8.80622360267872,59.93333435058594,76.78288850329889,8.655564399421785,56.939998626708984,76.91360133395523,8.79875319671636,57.20000076293945,80791200,389876000,224092500
2020-06-02,78.26671600341797,8.790782928466797,58.770668029785156,78.2909231828301,8.802736146428314,60.57733154296875,77.19924365819143,8.62418643742466,58.06666564941406,77.63978920771235,8.761896855847086,59.64666748046875,87642800,391320000,203484000
2020-06-03,78.69755554199219,8.735251426696777,58.86399841308594,78.95898118849432,8.831623838211076,59.862667083740234,78.01495316022684,8.666022881980009,58.67333221435547,78.58621141173712,8.787796002330985,59.20800018310547,104491200,365440000,119242500
2020-06-04,78.01981353759766,8.736248970031738,57.62533187866211,78.81859867793425,8.912388271948576,59.71666717529297,77.64704369151033,8.64755539239078,57.229331970214844,78.52087329742372,8.697881042993215,59.32533264160156,87560400,424280000,133315500
2020-06-05,80.24186706542969,8.889217376708984,59.04399871826172,80.30238129398582,8.965951317079053,59.10133361816406,78.24005904410956,8.677949089907083,57.746665954589844,78.26910469189798,8.764150747814513,58.522666931152344,137250400,481748000,117178500
2020-06-08,80.71630096435547,8.774615287780762,63.327999114990234,80.75019247995644,8.859072050015294,63.33333206176758,79.23007527095147,8.655776508944166,60.61066818237305,79.9393002955481,8.846615376117425,61.266666412353516,95654400,387736000,212620500
2020-06-09,83.26517486572266,9.01478385925293,62.711334228515625,83.65730597576551,9.07831413874504,63.62933349609375,80.36533708864444,8.72105171133623,61.595333099365234,80.3968056767083,8.769633410246842,62.66733169555664,147712400,468488000,170823000
2020-06-10,85.4073715209961,9.334426879882812,68.336669921875,85.87453965160508,9.467217295005197,68.49866485595703,83.77348714351568,9.121912605675263,65.5,84.2116096226659,9.136114184321398,66.12533569335938,166651600,632180000,278451000
2020-06-11,81.30696105957031,8.765894889831543,64.85600280761719,84.97654679882439,9.229289397995633,67.9306640625,81.20530123598519,8.755680170871136,64.80000305175781,84.55294696423167,9.118423392635822,66.01333618164062,201662400,583652000,238747500
2020-06-12,82.00890350341797,8.901674270629883,62.35200119018555,84.18741636682982,9.15554539189167,65.8653335571289,80.90028576320306,8.673215446649964,60.84000015258789,83.44188410385023,9.130881046214606,65.33333587646484,200146000,570908000,251451000
2020-06-15,83.02311706542969,9.14209270477295,66.05999755859375,83.6742509001126,9.150563471402632,66.5893325805664,80.50330314287096,8.713576265400734,60.56666564941406,80.6654845616587,8.784830305263167,61.18600082397461,138808800,400004000,235458000
2020-06-16,85.22341918945312,9.03720474243164,65.47533416748047,85.49452921505798,9.234771362037131,67.52532958984375,83.44188334314991,8.808247914587062,64.15933227539062,85.07334504214955,9.193165484284528,67.4566650390625,165428800,535716000,210766500
2020-06-17,85.10481262207031,9.204127311706543,66.11933135986328,86.02704912393895,9.26690962968148,67.0,84.98378413219785,9.038948800827344,65.50466918945312,85.96653487900272,9.082299582724236,65.84733581542969,114406400,408304000,148362000
2020-06-18,85.13871765136719,9.186188697814941,66.9306640625,85.55505601805591,9.250465961094562,67.94667053222656,84.53115217198582,9.083045515800086,66.2979965209961,85.06125763268233,9.195157463559028,66.86666870117188,96820400,254408000,146278500
2020-06-19,84.65216827392578,9.229290008544922,66.72666931152344,86.30783714893171,9.412406059960434,67.73133087158203,83.54596609025744,9.195407893756292,66.0893325805664,85.8430918789263,9.21060547299909,67.51866912841797,264476000,524160000,130195500
2020-06-22,86.86697387695312,9.49387264251709,66.28800201416016,87.00978658675993,9.498357500699983,67.2586669921875,84.99829398313842,9.24124749036034,66.00133514404297,85.04428539322777,9.267905738300618,66.663330078125,135445200,398468000,95436000
